"Numero_observation";"Code_postal";"Espece";"Humidite_sol";"Difficulte_enfoncer_crayon";"Environnement";"Placette";"Nombre_individus"
97649;"32800";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
97649;"32800";"Endogé";"humide";"peu_difficile";"Urbain";1;3
97649;"32800";"Endogé";"humide";"peu_difficile";"Urbain";2;0
97649;"32800";"Endogé";"humide";"peu_difficile";"Urbain";3;0
97649;"32800";"Epigé";"humide";"peu_difficile";"Urbain";1;7
97649;"32800";"Epigé";"humide";"peu_difficile";"Urbain";2;0
97649;"32800";"Epigé";"humide";"peu_difficile";"Urbain";3;0
97650;"32800";"Anécique tête noire";"humide";"tres_facile";"Urbain";1;24
97650;"32800";"Anécique tête noire";"humide";"tres_facile";"Urbain";2;0
97650;"32800";"Anécique tête noire";"humide";"tres_facile";"Urbain";3;0
97650;"32800";"Anécique tête rouge";"humide";"tres_facile";"Urbain";1;3
97650;"32800";"Anécique tête rouge";"humide";"tres_facile";"Urbain";2;0
97650;"32800";"Anécique tête rouge";"humide";"tres_facile";"Urbain";3;0
97650;"32800";"Endogé";"humide";"tres_facile";"Urbain";1;21
97650;"32800";"Endogé";"humide";"tres_facile";"Urbain";2;0
97650;"32800";"Endogé";"humide";"tres_facile";"Urbain";3;0
97650;"32800";"Epigé";"humide";"tres_facile";"Urbain";1;0
97650;"32800";"Epigé";"humide";"tres_facile";"Urbain";2;0
97650;"32800";"Epigé";"humide";"tres_facile";"Urbain";3;0
97651;"32800";"Anécique tête noire";"humide";"facile";"Urbain";1;0
97651;"32800";"Anécique tête noire";"humide";"facile";"Urbain";2;0
97651;"32800";"Anécique tête noire";"humide";"facile";"Urbain";3;0
97651;"32800";"Anécique tête rouge";"humide";"facile";"Urbain";1;18
97651;"32800";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
97651;"32800";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
97651;"32800";"Endogé";"humide";"facile";"Urbain";1;4
97651;"32800";"Endogé";"humide";"facile";"Urbain";2;0
97651;"32800";"Endogé";"humide";"facile";"Urbain";3;0
97651;"32800";"Epigé";"humide";"facile";"Urbain";1;1
97651;"32800";"Epigé";"humide";"facile";"Urbain";2;0
97651;"32800";"Epigé";"humide";"facile";"Urbain";3;0
97652;"32800";"Anécique tête noire";"engorge";"tres_facile";"Urbain";1;5
97652;"32800";"Anécique tête noire";"engorge";"tres_facile";"Urbain";2;0
97652;"32800";"Anécique tête noire";"engorge";"tres_facile";"Urbain";3;0
97652;"32800";"Anécique tête rouge";"engorge";"tres_facile";"Urbain";1;9
97652;"32800";"Anécique tête rouge";"engorge";"tres_facile";"Urbain";2;0
97652;"32800";"Anécique tête rouge";"engorge";"tres_facile";"Urbain";3;0
97652;"32800";"Endogé";"engorge";"tres_facile";"Urbain";1;22
97652;"32800";"Endogé";"engorge";"tres_facile";"Urbain";2;0
97652;"32800";"Endogé";"engorge";"tres_facile";"Urbain";3;0
97652;"32800";"Epigé";"engorge";"tres_facile";"Urbain";1;2
97652;"32800";"Epigé";"engorge";"tres_facile";"Urbain";2;0
97652;"32800";"Epigé";"engorge";"tres_facile";"Urbain";3;0
97717;"19190";"Anécique tête noire";"humide";"tres_facile";"Rural";1;0
97717;"19190";"Anécique tête noire";"humide";"tres_facile";"Rural";2;0
97717;"19190";"Anécique tête noire";"humide";"tres_facile";"Rural";3;0
97717;"19190";"Anécique tête rouge";"humide";"tres_facile";"Rural";1;0
97717;"19190";"Anécique tête rouge";"humide";"tres_facile";"Rural";2;0
97717;"19190";"Anécique tête rouge";"humide";"tres_facile";"Rural";3;0
97717;"19190";"Endogé";"humide";"tres_facile";"Rural";1;0
97717;"19190";"Endogé";"humide";"tres_facile";"Rural";2;0
97717;"19190";"Endogé";"humide";"tres_facile";"Rural";3;0
97717;"19190";"Epigé";"humide";"tres_facile";"Rural";1;0
97717;"19190";"Epigé";"humide";"tres_facile";"Rural";2;0
97717;"19190";"Epigé";"humide";"tres_facile";"Rural";3;0
97719;"95100";"Anécique tête noire";"humide";"facile";"Rural";1;5
97719;"95100";"Anécique tête noire";"humide";"facile";"Rural";2;21
97719;"95100";"Anécique tête noire";"humide";"facile";"Rural";3;11
97719;"95100";"Anécique tête rouge";"humide";"facile";"Rural";1;5
97719;"95100";"Anécique tête rouge";"humide";"facile";"Rural";2;11
97719;"95100";"Anécique tête rouge";"humide";"facile";"Rural";3;9
97719;"95100";"Endogé";"humide";"facile";"Rural";1;17
97719;"95100";"Endogé";"humide";"facile";"Rural";2;26
97719;"95100";"Endogé";"humide";"facile";"Rural";3;20
97719;"95100";"Epigé";"humide";"facile";"Rural";1;2
97719;"95100";"Epigé";"humide";"facile";"Rural";2;4
97719;"95100";"Epigé";"humide";"facile";"Rural";3;0
97720;"95100";"Anécique tête noire";"humide";"facile";"Rural";1;14
97720;"95100";"Anécique tête noire";"humide";"facile";"Rural";2;14
97720;"95100";"Anécique tête noire";"humide";"facile";"Rural";3;7
97720;"95100";"Anécique tête rouge";"humide";"facile";"Rural";1;9
97720;"95100";"Anécique tête rouge";"humide";"facile";"Rural";2;10
97720;"95100";"Anécique tête rouge";"humide";"facile";"Rural";3;0
97720;"95100";"Endogé";"humide";"facile";"Rural";1;41
97720;"95100";"Endogé";"humide";"facile";"Rural";2;53
97720;"95100";"Endogé";"humide";"facile";"Rural";3;47
97720;"95100";"Epigé";"humide";"facile";"Rural";1;2
97720;"95100";"Epigé";"humide";"facile";"Rural";2;1
97720;"95100";"Epigé";"humide";"facile";"Rural";3;12
97723;"19190";"Anécique tête noire";"humide";"";"Rural";1;3
97723;"19190";"Anécique tête noire";"humide";"";"Rural";2;0
97723;"19190";"Anécique tête noire";"humide";"";"Rural";3;0
97723;"19190";"Anécique tête rouge";"humide";"";"Rural";1;3
97723;"19190";"Anécique tête rouge";"humide";"";"Rural";2;1
97723;"19190";"Anécique tête rouge";"humide";"";"Rural";3;3
97723;"19190";"Endogé";"humide";"";"Rural";1;6
97723;"19190";"Endogé";"humide";"";"Rural";2;25
97723;"19190";"Endogé";"humide";"";"Rural";3;0
97723;"19190";"Epigé";"humide";"";"Rural";1;8
97723;"19190";"Epigé";"humide";"";"Rural";2;3
97723;"19190";"Epigé";"humide";"";"Rural";3;0
97765;"92270";"Anécique tête noire";"sec";"facile";"Urbain";1;1
97765;"92270";"Anécique tête noire";"sec";"facile";"Urbain";2;0
97765;"92270";"Anécique tête noire";"sec";"facile";"Urbain";3;0
97765;"92270";"Anécique tête rouge";"sec";"facile";"Urbain";1;11
97765;"92270";"Anécique tête rouge";"sec";"facile";"Urbain";2;30
97765;"92270";"Anécique tête rouge";"sec";"facile";"Urbain";3;51
97765;"92270";"Endogé";"sec";"facile";"Urbain";1;0
97765;"92270";"Endogé";"sec";"facile";"Urbain";2;0
97765;"92270";"Endogé";"sec";"facile";"Urbain";3;0
97765;"92270";"Epigé";"sec";"facile";"Urbain";1;1
97765;"92270";"Epigé";"sec";"facile";"Urbain";2;0
97765;"92270";"Epigé";"sec";"facile";"Urbain";3;0
97775;"60890";"Anécique tête noire";"humide";"peu_difficile";"Rural";1;11
97775;"60890";"Anécique tête noire";"humide";"peu_difficile";"Rural";2;17
97775;"60890";"Anécique tête noire";"humide";"peu_difficile";"Rural";3;30
97775;"60890";"Anécique tête rouge";"humide";"peu_difficile";"Rural";1;10
97775;"60890";"Anécique tête rouge";"humide";"peu_difficile";"Rural";2;15
97775;"60890";"Anécique tête rouge";"humide";"peu_difficile";"Rural";3;21
97775;"60890";"Endogé";"humide";"peu_difficile";"Rural";1;41
97775;"60890";"Endogé";"humide";"peu_difficile";"Rural";2;44
97775;"60890";"Endogé";"humide";"peu_difficile";"Rural";3;51
97775;"60890";"Epigé";"humide";"peu_difficile";"Rural";1;15
97775;"60890";"Epigé";"humide";"peu_difficile";"Rural";2;22
97775;"60890";"Epigé";"humide";"peu_difficile";"Rural";3;24
97778;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;2
97778;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;8
97778;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97778;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;3
97778;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;6
97778;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97778;"83400";"Endogé";"humide";"facile";"Péri-urbain";1;4
97778;"83400";"Endogé";"humide";"facile";"Péri-urbain";2;14
97778;"83400";"Endogé";"humide";"facile";"Péri-urbain";3;0
97778;"83400";"Epigé";"humide";"facile";"Péri-urbain";1;7
97778;"83400";"Epigé";"humide";"facile";"Péri-urbain";2;16
97778;"83400";"Epigé";"humide";"facile";"Péri-urbain";3;10
97779;"83400";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";1;3
97779;"83400";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";2;5
97779;"83400";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";3;8
97779;"83400";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";1;3
97779;"83400";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";2;2
97779;"83400";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";3;0
97779;"83400";"Endogé";"humide";"tres_facile";"Péri-urbain";1;17
97779;"83400";"Endogé";"humide";"tres_facile";"Péri-urbain";2;21
97779;"83400";"Endogé";"humide";"tres_facile";"Péri-urbain";3;27
97779;"83400";"Epigé";"humide";"tres_facile";"Péri-urbain";1;2
97779;"83400";"Epigé";"humide";"tres_facile";"Péri-urbain";2;2
97779;"83400";"Epigé";"humide";"tres_facile";"Péri-urbain";3;3
97780;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;2
97780;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;3
97780;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;6
97780;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
97780;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;5
97780;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;3
97780;"83400";"Endogé";"humide";"facile";"Péri-urbain";1;3
97780;"83400";"Endogé";"humide";"facile";"Péri-urbain";2;2
97780;"83400";"Endogé";"humide";"facile";"Péri-urbain";3;3
97780;"83400";"Epigé";"humide";"facile";"Péri-urbain";1;2
97780;"83400";"Epigé";"humide";"facile";"Péri-urbain";2;7
97780;"83400";"Epigé";"humide";"facile";"Péri-urbain";3;13
97781;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
97781;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;4
97781;"83400";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;2
97781;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;4
97781;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;3
97781;"83400";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97781;"83400";"Endogé";"humide";"facile";"Péri-urbain";1;8
97781;"83400";"Endogé";"humide";"facile";"Péri-urbain";2;10
97781;"83400";"Endogé";"humide";"facile";"Péri-urbain";3;12
97781;"83400";"Epigé";"humide";"facile";"Péri-urbain";1;3
97781;"83400";"Epigé";"humide";"facile";"Péri-urbain";2;6
97781;"83400";"Epigé";"humide";"facile";"Péri-urbain";3;2
97783;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;6
97783;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
97783;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97783;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
97783;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
97783;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97783;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;2
97783;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
97783;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
97783;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;39
97783;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
97783;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
97784;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;6
97784;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
97784;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97784;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
97784;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
97784;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97784;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;2
97784;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
97784;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
97784;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;39
97784;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
97784;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
97785;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;6
97785;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
97785;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97785;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
97785;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
97785;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97785;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;2
97785;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
97785;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
97785;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;39
97785;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
97785;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
97786;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;6
97786;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
97786;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97786;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
97786;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
97786;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97786;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;2
97786;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
97786;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
97786;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;39
97786;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
97786;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
97791;"94450";"Anécique tête noire";"sec";"facile";"Péri-urbain";1;0
97791;"94450";"Anécique tête noire";"sec";"facile";"Péri-urbain";2;0
97791;"94450";"Anécique tête noire";"sec";"facile";"Péri-urbain";3;0
97791;"94450";"Anécique tête rouge";"sec";"facile";"Péri-urbain";1;1
97791;"94450";"Anécique tête rouge";"sec";"facile";"Péri-urbain";2;3
97791;"94450";"Anécique tête rouge";"sec";"facile";"Péri-urbain";3;0
97791;"94450";"Endogé";"sec";"facile";"Péri-urbain";1;2
97791;"94450";"Endogé";"sec";"facile";"Péri-urbain";2;0
97791;"94450";"Endogé";"sec";"facile";"Péri-urbain";3;0
97791;"94450";"Epigé";"sec";"facile";"Péri-urbain";1;5
97791;"94450";"Epigé";"sec";"facile";"Péri-urbain";2;0
97791;"94450";"Epigé";"sec";"facile";"Péri-urbain";3;0
97793;"67000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;5
97793;"67000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;6
97793;"67000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;9
97793;"67000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;6
97793;"67000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;7
97793;"67000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;15
97793;"67000";"Endogé";"humide";"peu_difficile";"Urbain";1;12
97793;"67000";"Endogé";"humide";"peu_difficile";"Urbain";2;20
97793;"67000";"Endogé";"humide";"peu_difficile";"Urbain";3;21
97793;"67000";"Epigé";"humide";"peu_difficile";"Urbain";1;4
97793;"67000";"Epigé";"humide";"peu_difficile";"Urbain";2;6
97793;"67000";"Epigé";"humide";"peu_difficile";"Urbain";3;12
97794;"65100";"Anécique tête noire";"humide";"facile";"Rural";1;11
97794;"65100";"Anécique tête noire";"humide";"facile";"Rural";2;14
97794;"65100";"Anécique tête noire";"humide";"facile";"Rural";3;44
97794;"65100";"Anécique tête rouge";"humide";"facile";"Rural";1;18
97794;"65100";"Anécique tête rouge";"humide";"facile";"Rural";2;22
97794;"65100";"Anécique tête rouge";"humide";"facile";"Rural";3;30
97794;"65100";"Endogé";"humide";"facile";"Rural";1;3
97794;"65100";"Endogé";"humide";"facile";"Rural";2;10
97794;"65100";"Endogé";"humide";"facile";"Rural";3;20
97794;"65100";"Epigé";"humide";"facile";"Rural";1;6
97794;"65100";"Epigé";"humide";"facile";"Rural";2;10
97794;"65100";"Epigé";"humide";"facile";"Rural";3;20
97795;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";1;2
97795;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";2;4
97795;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";3;0
97795;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";1;3
97795;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";2;6
97795;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";3;0
97795;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";1;0
97795;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";2;0
97795;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";3;0
97795;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";1;16
97795;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";2;19
97795;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";3;0
97801;"85120";"Anécique tête noire";"engorge";"tres_facile";"Rural";1;11
97801;"85120";"Anécique tête noire";"engorge";"tres_facile";"Rural";2;4
97801;"85120";"Anécique tête noire";"engorge";"tres_facile";"Rural";3;6
97801;"85120";"Anécique tête rouge";"engorge";"tres_facile";"Rural";1;6
97801;"85120";"Anécique tête rouge";"engorge";"tres_facile";"Rural";2;8
97801;"85120";"Anécique tête rouge";"engorge";"tres_facile";"Rural";3;19
97801;"85120";"Endogé";"engorge";"tres_facile";"Rural";1;3
97801;"85120";"Endogé";"engorge";"tres_facile";"Rural";2;8
97801;"85120";"Endogé";"engorge";"tres_facile";"Rural";3;0
97801;"85120";"Epigé";"engorge";"tres_facile";"Rural";1;4
97801;"85120";"Epigé";"engorge";"tres_facile";"Rural";2;7
97801;"85120";"Epigé";"engorge";"tres_facile";"Rural";3;0
97802;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;1
97802;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;10
97802;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
97802;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;1
97802;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;5
97802;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
97802;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
97802;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;1
97802;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
97802;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;11
97802;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
97802;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
97804;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;1
97804;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;10
97804;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;0
97804;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;1
97804;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;5
97804;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
97804;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;1
97804;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;1
97804;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;0
